,0,1,2,3,
777,니 뚫어진 입에 염산 부어줄게 ㅋㅋ,1,"['니', '뚫어지', 'ᆫ', '입', '에', '염산', '붓', '어', '주', 'ᆯ게', 'ㅋㅋ']","염산,",
778,파오후들 냄새나니까 제발 입닫아줘,1,"['파', '오후', '들', '냄새나', '니까', '제발', '입', '닫', '어', '주', '어']","파오후,",
779,한녀없이 못사는 놈들 다 총살해야 함.,1,"['한녀', '없이', '못', '살', '는', '놈', '들', '다', '총살', '하', '어야', '하', 'ᆷ', '.']","한녀,총살,",
780,OO 가족이 남 인생 매장 시킬 생각까지 했다는 게 진짜 싸패같은 점임 제일 높은 곳 올라갔을 때 추락 시킨 것도,1,"['OO', '가족', '이', '남', '인', '생', '매장', '시키', 'ᆯ', '생각', '까지', '하', '었', '다는', '것', '이', '진짜', '싸패', '같', '은', '점', '이', 'ᆷ', '제일', '높', '은', '곳', '올라가', '었', '을', '때', '추락', '시키', 'ᆫ', '것', '도']","싸패,",
781,장난도 정도것쳐야지 빠진년이 선넘네,1,"['장난', '도', '정도', '것', '치', '어야지', '빠지', 'ᆫ', '년', '이', '선', '넘', '네']","빠진년,",
782,푸학 니가 의사를 한다고? 죤나 대굴빡 장식인 니 샛끼가 어떻게 의대를 갈건데? ㅋㅋ 개웃겨,1,"['푸학', '니', '가', '의사', '를', '하', 'ᆫ다고', '?', '죤나', '대구', 'ᆯ', '빡', '장식', '이', 'ᆫ', '니', '샛끼', '가', '어떻', '게', '의대', '를', '가', 'ᆯ', '거', '이', 'ᆫ데', '?', 'ㅋㅋ', '개웃겨']","대굴빡,샛끼,",
783,지금으로서는 딸배가 신호위반하면 차로 밀어버려도 불법이 아니게 만들어야지,1,"['지금', '으로서', '는', '딸', '배가', '신호', '위반', '하', '면', '차', '로', '밀', '어', '버리', '어도', '불법', '이', '아니', '게', '만들', '어야지']","딸배,",
784,딸배 사고나서 시체가 길바닥에 나뒹굴어도 불쌍하기 보다는 속이 시원할 것 같음,1,"['딸', '배', '사', '고', '나', '어서', '시체', '가', '길바닥', '에', '나뒹굴', '어도', '불쌍', '하', '기', '보다', '는', '속', '이', '시원', '하', 'ᆯ', '것', '같', '음']","딸배,시체,",
785,짐승도 아니고 본능대로 살면 그게 사람인가? 똥꼬충들 더러워서 못 살겠네.,1,"['짐승', '도', '아니', '고', '본능', '대로', '살', '면', '그것', '이', '사람', '이', 'ᆫ가', '?', '똥꼬충', '들', '더럽', '어서', '못', '살', '겠', '네', '.']","똥꼬충,",
786,대깨문은 살인자도 찍는 멍멍이들임 찢재명정도야 우습지,1,"['대깨', '문', '은', '살인자', '도', '찍', '는', '멍멍', '이', '들이', 'ᆷ', '찢재명', '정도', '야', '우습', '지']","대깨문,찢재명,",
787,고마운 줄 모르는 애들한테는 매가 약인데ㅋㅋㅋ,1,"['고맙', '은', '줄', '모르', '는', '애', '들', '한테', '는', '매', '가', '약', '이', 'ᆫ데', 'ㅋㅋㅋ']","매가약,",
788,처 맞고싶냐? 여물어라,1,"['처', '맞', '고', '싶', '냐', '?', '여물', '어라']","여물어라,",
789,아니 은근히를 은근이라고 쓰는데 이거 머가리가 걍 텅텅 비어있는 거 아냐? 이래서 지잡대 애들은 ...,1,"['아니', '은근히', '를', '은근', '이', '라고', '쓰', '는', '데', '이거', '머가리', '가', '걍', '텅텅', '비', '어', '있', '는', '거', '알', '냐', '?', '이렇', '어서', '지잡대', '애', '들', '은', '...']","머가리,지잡대,",
790,사회에 하등 쓸모없는 연금 갉아 먹는 잉여 인간 노약자석 비어있어도 일반석 쳐앉고 뮈칭게이들임,1,"['사회', '에', '하등', '쓸모없', '는', '연금', '갉', '어', '먹', '는', '잉여', '인간', '노약자', '석', '비', '어', '있', '어도', '일반석', '치', '어', '앉', '고', '뮈칭게이', '들이', 'ᆷ']","하등,쓸모없,",
791,니들 키운할머니를죽이냐 폐륜아 샛기들 나가뒤져라,1,"['니', '들', '키우', 'ᆫ', '할머니', '를', '죽이', '냐', '폐륜아', '샛기', '들', '나가', '어', '뒤지', '어라']","폐륜아,샛기,",
792,OO 한테는 유감이지만 똥남아 애들은 진짜 제정신 아님 외모에 대한 열등감 피해의식으로 똘똘 뭉쳐 있음,1,"['OO', '한테', '는', '유감', '이', '지만', '똥', '남', '어', '애', '들', '은', '진짜', '제정신', '아니', 'ᆷ', '외모', '에', '대하', 'ᆫ', '열등감', '피해', '의식', '으로', '똘똘', '뭉치', '어', '있', '음']","똥남아,",
793,OO들은 지네나라 말인데도 적을 줄 모르는 샛기들 많더라ㅋㅋㅋㅋ ㅈㄴ 저급함,1,"['OO', '들', '은', '지', '네', '나라', '말', '이', 'ᆫ데', '도', '적', '을', '줄', '모르', '는', '샛기', '들', '많', '더라', 'ㅋㅋㅋㅋ', 'ㅈㄴ', '저', '급하', 'ᆷ']","샛기,저급,",
794,걸뱅이한테 무료 급식 줘도 이천쌀밥 아니냐고 즤랄할 놈들이네,1,"['걸뱅', '이', '한테', '무료', '급식', '주', '어도', '이천', '쌀밥', '아니', '냐고', '즤랄', '하', 'ᆯ', '놈', '들', '이', '네']","걸뱅이,즤랄,",
795,뒤져서도 부관참시 당할 년들,1,"['뒤지', '어서', '도', '부관참시', '당', '하', 'ᆯ', '년', '들']","부관참시,년,",
796,낯짝도 두껍다 샹련들 누가 총으로 쏴서 죽였으면 좋겠다,1,"['낯짝', '도', '두껍', '다', '샹련', '들', '누구', '가', '총', '으로', '쏘', '어서', '죽이', '었', '으면', '좋', '겠', '다']","샹련,",
797,응 좆국 선수들 특징=지면 남탓 함,1,"['응', '좆', '국', '선수', '들', '특징', '=', '지면', '남', '탓', '함']","좆국,",
798,진짜 교회쟁이 아니랄까봐 말끝마다 성경 성경 아 신물나!,1,"['진짜', '교회', '쟁이', '아니', '랄까', '보', '어', '말끝', '마다', '성경', '성경', '아', '신물', '나', '어', '!']","교회쟁이,",
799,어차피 크면 공산당 빨갱이들 될텐데 잘됐다,1,"['어차피', '크', '면', '공산당', '빨갱이', '들', '되', 'ᆯ', '터', '이', 'ᆫ데', '잘', '되', '었', '다']","빨갱이,",
800,"맞아, 짱깨들은 한 살이라도 어릴 때 죽는 게 답이야",1,"['맞', '어', ',', '짱깨', '들', '은', '한', '살', '이', '라도', '어리', 'ᆯ', '때', '죽', '는', '것', '이', '답', '이', '야']","짱깨,",
801,역시 조센징은 어쩔 수 없음 고문하고 생체 실험이 답.,1,"['역시', '조센징', '은', '어쩌', 'ᆯ', '수', '없', '음', '고문', '하', '고', '생체', '실험', '이', '답', '.']","조센징,생체실험,",
802,그러면서도 센척은 오지게 하는데 애자같음,1,"['그러', '면서', '도', '세', 'ᆫ', '척', '은', '오지', '게', '하', '는', '데', '애', '자', '같', '음']","센척,애자,",
803,나 지금 버스에 앉아있는데 늙딱룐이 앞에서 쳐다보는 거 개킹받음 하,1,"['나', '지금', '버스', '에', '앉', '어', '있', '는', '데', '늙딱룐', '이', '앞', '에서', '쳐다보', '는', '거', '개킹', '받', '음', '하']","늙딱,늙딱룐,",
804,어 당연하지 내가 눈치를 볼 거 같냐? 틀딱이들 꼽자면 바로 칼 꼽는다,1,"['어', '당연', '하', '지', '나', '가', '눈치', '를', '보', 'ᆯ', '거', '같', '냐', '?', '틀', '딱', '이', '들', '꼽', '자면', '바로', '칼', '꼽', '는다']","틀딱,틀딱이,",
805,ㅋㅋ 고려장이 있었던 이유가 다 있다니까? 늙으면 집에 가만히 박혀 있지 좀,1,"['ㅋㅋ', '고려장', '이', '있', '었', '던', '이유', '가', '다', '있', '다니까', '?', '늙', '으면', '집', '에', '가만히', '박히', '어', '있', '지', '좀']","고려장,",
806,눈 썩을것 같아,1,"['눈', '썩', '을', '것', '같', '어']","썩,썩을,",
807,육사는 입학하긴 어려운데 정작 들어가 보면 정신장애 똘박들밖에 없어.,1,"['육사', '는', '입학', '하', '기', 'ᆫ', '어렵', '은데', '정작', '들어가', '어', '보', '면', '정신', '장애', '또', 'ᆯ', '박', '들', '밖에', '없', '어', '.']","정신장애,똘박,",
808,OO 만든 회사 죽사발 내고 주최한 놈들 일망타진하는 훈훈한 결말로 가야 돼서 노잼됨.,1,"['OO', '만드', 'ᆫ', '회사', '죽', '사발', '내', '고', '주최', '하', 'ᆫ', '놈', '들', '일', '망', '타진', '하', '는', '훈훈하', 'ᆫ', '결말', '로', '가', '어야', '되', '어서', '노잼됨', '.']","죽사발,",
809,틀니 뽑아서 면상에다가 박아가지고 쿵쿵따리 리듬이나 타게 만들자,1,"['틀니', '뽑', '어서', '면', '상', '에', '다그', '어', '박', '어', '가지', '고', '쿵쿵따', '리', '리듬', '이나', '타', '게', '만들', '자']","틀니,",
810,그런 더러운샛기들은 걍 사육장 같은데 가둬놓고싶다 씨발;;,1,"['그런', '더럽', '은', '새', '엇', '기', '들', '은', '걍', '사육장', '같', '은데', '가두', '어', '놓', '고', '싶', '다', '씨발', ';;']","더러운샛기,더러운,샛기,씨발,",
811,짱깨가 나대면 영국이 또 아편 먹일 거 아니야 ㅋㅋㅋ,1,"['짱깨', '가', '나', '어', '대', '면', '영국', '이', '또', '아편', '먹이', 'ᆯ', '거', '아니', '야', 'ㅋㅋㅋ']","짱깨,",
812,전문가야 귓방망이 쌔게 때릴게.,1,"['전문가', '야', '귓', '방망이', '쌔', '게', '때리', 'ᆯ게', '.']","귓방망이,",
813,먼저 야구방망이 매질 해줄께,1,"['먼저', '야구', '방망이', '매', '질', '하', '어', '주', 'ᆯ께']","매질,",
814,조둥아리를 찢어 버릴까,1,"['조둥아리', '를', '찢', '어', '버리', 'ᆯ까']","조둥아리,",
815,아니 아무리 그래도 느그미?ㅋㅋ십알 나이많다고 잘해줬더니 미친련이 니는 가서 죽은 니 애미 제사상이나 차려라,1,"['아니', '아무리', '그렇', '어도', '느그미', '?', 'ㅋㅋ', '십', '알', 'ᆯ', '나이', '많', '다고', '잘', '하', '어', '주', '었', '더니', '미친련', '이', '니', '는', '가', '어서', '죽', '은', '니', '애미', '제사상', '이나', '차리', '어라']","느그미,십알,미친련,애미,",
816,한낱 김치녀한테 그럼 뭘 기대했냐?,1,"['한낱', '김치', '녀', '한테', '그럼', '뭐', 'ᆯ', '기대', '하', '었', '냐', '?']","김치녀,",
817,세계의 이지메 조센징 키타!!,1,"['세계', '의', '이지메', '조센징', '키타', '!!']","이지메,조센징,",
818,개미개하네 살인미수 아니냐 이거?,1,"['개미개하네', '살인', '미수', '아니', '냐', '이거', '?']","개미개,미개,",
819,혼자 북치고 장구치고 헛짓거리을 해라,1,"['혼자', '북', '치', '고', '장구', '치', '고', '헛', '짓거리', '을', '하', '어라']","헛,짓거리,헛짓거리,",
820,오케이 그냥 몽둥이로 뒤통수를 갈기면 되는 거지?,1,"['오케이', '그냥', '몽둥이', '로', '뒤통수', '를', '갈기', '면', '되', '는', '거', '이', '지', '?']","몽둥이,뒷통수,",
821,그렇게 바쁘면 황천길도 먼저 보내줄게 지금 뒤져보자,1,"['그렇게', '바쁘', '면', '황천', '길', '도', '먼저', '보내', '어', '주', 'ᆯ', '것', '이', '지금', '뒤지', '어', '보', '자']","황천길,뒤지,뒤져,",
822,개슬람들 다 몰아내야 해,1,"['개슬람', '들', '다', '몰아내', '어야', '하', '어']","개슬람,",
823,짱퀴벌레 개슬람 유대인 이 세 종족은 인종도 아니야,1,"['짱퀴벌레', '개슬람', '유대인', '이', '세', '종족', '은', '인종', '도', '아니', '야']","짱퀴벌레,개슬람,",
824,턱주가리 깨쳐서 정신 차리게 해야지,1,"['턱주가리', '깨치', '어서', '정신', '차리', '게', '하', '어야지']","턱주가리,",
825,레알 죽이고 싶다 씹쓰레기같은 색희 자살로 회계하자,1,"['레알', '죽이', '고', '싶', '다', '씹쓰레기', '같', '은', '색', '희', '자살', '로', '회계', '하', '자']","씹쓰레기,색희,자살,",
826,너 생긴 게 오덕처럼 생겨서 역겹다,1,"['너', '생기', 'ᆫ', '것', '이', '오덕', '처럼', '생기', '어서', '역겹', '다']","오덕,역겹,",
827,지는 안경 멸치면서 누구 보고 뭐라고 하냐,1,"['지', '는', '안경', '멸치', '이', '면서', '누구', '보고', '뭐', '이', '라고', '하', '냐']","멸치,",
828,오덕보단 멸치가 낫지 멍청아,1,"['오덕', '보다', 'ᆫ', '멸치', '가', '낫', '지', '멍청', '아']","오덕,멸치,멍청,",
829,강냉이 털어서 으깨버리기 전에 입 조심해라,1,"['강냉이', '털', '어서', '으깨', '어', '버리', '기', '전', '에', '입', '조심', '하', '어라']","강냉이,",
830,뻔뻔한 도둑놈들.,1,"['뻔뻔하', 'ᆫ', '도둑놈', '들', '.']","도둑놈,",
831,주차를 똑바로 해놨는데 니가 빙구같이 와서 박은거 아니야,1,"['주차', '를', '똑바로', '하', '어', '놓', '었', '는데', '니', '가', '빙구', '같이', '오', '어서', '박', '은', '거', '아니', '야']","빙구,",
832,그럼 자세를 고쳐앉아 버러지년아,1,"['그럼', '자세', '를', '고치', '어', '앉', '어', '버러지', '년', '아']","버러지,버러지년,",
833,"우리 팀 뭐하냐 진짜 하나 같이 사람이 없네, 부모가 장애인인가",1,"['우리', '팀', '뭐', '하', '냐', '진짜', '하나', '같이', '사람', '이', '없', '네', ',', '부모', '가', '장애인', '이', 'ᆫ가']","장애인,",
834,나한테 시집 오면 노예처럼 굴려줘야지 ㅋㅋㅋ,1,"['나', '한테', '시집', '오', '면', '노예', '처럼', '굴리', '어', '주', '어야지', 'ㅋㅋㅋ']","노예,",
835,뇌에도 지방 낀 햄버거년아 그만 좀 먹어,1,"['뇌', '에', '도', '지방', '끼', 'ᆫ', '햄버거', '년', '아', '그', '만', '좀', '먹', '어']","햄버거년,",
836,머가리 퍽퍽 치면서 하잖아 ㅜ,1,"['머가리', '퍽퍽', '치', '면서', '하', '지', '않', '어', 'ㅜ']","머가리,",
837,나는 시원한게 좋은데 싯팔?,1,"['나', '는', '시원', '하', 'ᆫ', '것', '이', '좋', '은데', '싯', '팔', '?']","싯팔,",
838,니가 애샛끼도 아니고 왜그러냐 진심;;,1,"['니', '가', '애샛끼', '도', '아니', '고', '왜', '그러', '냐', '진심', ';;']","애샛끼,",
839,에이 싯팔 청소업체 싹다 바꿔버려야겠어.,1,"['에이', '싯', '팔', '청소', '업체', '싹', '다', '바꾸', '어', '버리', '어야', '겠', '어', '.']","싯팔,",
840,씻빨련들 존내 야마리 없음 종업원 샛끼들 ㅋㅋ 돈 받아 쳐먹으면 일을 해야지 미개한 련들이,1,"['씻빨련들', '존', '내', '야마리', '없', '음', '종업원', '샛끼', '들', 'ㅋㅋ', '돈', '받', '어', '치', '어', '먹', '으면', '일', '을', '하', '어야지', '미개', '하', 'ᆫ', '련', '들', '이']","씻빨련,야마리,샛끼,미개,",
841,딸배는 혐오해도 쌉인정 ㅋㅋㅋㅋ,1,"['딸', '배', '는', '혐오', '하', '어도', '쌉', '인정', 'ㅋㅋㅋㅋ']","딸배,혐오,",
842,인간말종들 진짜 다 죽었으면 좋겠다,1,"['인간', '말', '종', '들', '진짜', '다', '죽', '었', '으면', '좋', '겠', '다']","인간말종,말종,",
843,1톤 트럭 가득 욕 실어 선물하고 싶다.,1,"['1', '톤', '트럭', '가득', '욕', '싣', '어', '선물', '하', '고', '싶', '다', '.']","욕,",
844,진지하게 잦센징들은 중국에게 먹혀야 한다,1,"['진지', '하', '게', '잦센징', '들', '은', '중국', '에게', '먹히', '어야', '하', 'ᆫ다']","잦센징,",
845,잦센징들은 중앙에서 통제할 필요가 있다,1,"['잦센징', '들', '은', '중앙', '에서', '통제', '하', 'ᆯ', '필요', '가', '있', '다']","잦센징,",
846,쟤 집에서 또 빠따로 얻어터지겠네.,1,"['쟤', '집', '에서', '또', '빠따', '로', '얻어터지', '겠', '네', '.']","빠따,",
847,넌 인간말종 쓰레기야,1,"['너', 'ᆫ', '인간', '말', '종', '쓰레기', '야']","인간말종,말종,쓰레기,",
848,진짜 맘충련들 생각하는거 보면 개 빻았네,1,"['진짜', '맘충련', '들', '생각', '하', '는', '거', '보', '면', '개', '빻', '었', '네']","맘충련,빻,",
849,저게 내 일이면 쳤지 빙딱아,1,"['저것', '이', '나', '의', '일', '이', '면', '치', '었', '지', '빙딱', '아']","빙딱,빙딱아,",
850,와 그 정도면 거지샠히 아님? 집이 없나? 노숙자 아님?,1,"['와', '그', '정도', '이', '면', '거지샠히', '아니', 'ᆷ', '?', '집', '이', '없', '나', '?', '노숙자', '아니', 'ᆷ', '?']","거지,거지샠히,노숙자,",
851,그냥 닥치고 있으면 되는데 말이야,1,"['그냥', '닥치', '고', '있', '으면', '되', '는', '데', '말', '이', '야']","닥치,닥치고,",
